chr14	19864412	0.0167009757545927
chr14	19915080	2.98690052219293
chr14	19948340	3.07798265530872
chr14	19952179	3.10365761179186
chr14	19956892	3.11832407350305
chr14	19958583	3.12132132576758
chr14	19977459	3.12306124063321
chr14	19988163	3.1373290227972
chr14	19990148	3.13790478633465
chr14	19998665	3.14037520348755
chr14	20002578	3.14400210024156
chr14	20002744	3.14410821027264
chr14	20010604	3.14857483245735
chr14	20014312	3.15088409575562
chr14	20015883	3.15186248104192
chr14	20016581	3.15229718055168
chr14	20018265	3.15334593982739
chr14	20019394	3.21406988258759
chr14	20021204	3.21456862394216
chr14	20021234	3.21457689037346
chr14	20026648	3.21606870567383
chr14	20033209	3.21995902430189
chr14	20033885	3.23094579178574
chr14	20034762	3.23123168021595
chr14	20035382	3.23143379062271
chr14	20036027	3.23164405064264
chr14	20044613	3.23241986915187
chr14	20044739	3.23246842584761
chr14	20046864	3.23407586520077
chr14	20050459	3.23586503734213
chr14	20054562	3.23772291433023
chr14	20060203	3.24036004691686
chr14	20060369	3.24041214792519
chr14	20060860	3.2405662539197
chr14	20065813	3.24299892059985
chr14	20066750	3.24360845021274
chr14	20071146	3.24646810034963
chr14	20080934	3.25900862985629
chr14	20093921	3.2647981422178
chr14	20095681	3.33474193022713
chr14	20111953	3.34351458619202
chr14	20116040	3.34404868359217
chr14	20116423	3.34409873480437
chr14	20118273	3.34434049653432
chr14	20121105	3.34471058800416
chr14	20123055	3.34496541793572
chr14	20131481	3.36264048025379
chr14	20137985	3.36368181266088
chr14	20140129	3.36402508090824
chr14	20147529	3.36539451246806
chr14	20158132	3.36596145328132
chr14	20177757	3.36686399858174
chr14	20179796	3.37158909917876
chr14	20181007	3.37439542425134
chr14	20184509	3.38251082508054
chr14	20186803	3.38868637637932
chr14	20187551	3.40666847403364
chr14	20188486	3.40720158290732
chr14	20192946	3.40889283599901
chr14	20193784	3.4102804835454
chr14	20194919	3.41523355162297
chr14	20197142	3.42259273565942
chr14	20197203	3.4227946745826
chr14	20197681	3.42437708122651
chr14	20198925	3.42849531106967
chr14	20200983	3.4353082668713
chr14	20203857	3.43085053770477
chr14	20207035	3.446331450303
chr14	20209098	3.44808453848472
chr14	20209432	3.44836836371628
chr14	20209655	3.44855786379603
chr14	20219819	3.46860688444276
chr14	20223170	3.47255942865592
chr14	20223503	3.4729552020874
chr14	20224029	3.4735803577179
chr14	20224146	3.47371941324788
chr14	20224415	3.47403912211595
chr14	20224484	3.47412112922338
chr14	20225920	3.48694046191672
chr14	20226443	3.48846983420149
chr14	20229441	3.4890219671727
chr14	20229909	3.48910815737634
chr14	20230139	3.48915051580976
chr14	20230345	3.48918845423273
chr14	20240149	3.49565102547482
chr14	20240856	3.4975611452638
chr14	20241529	3.50372606008235
chr14	20244163	3.51439344204247
chr14	20246136	3.60527063888062
chr14	20247866	3.60670224013363
chr14	20251201	3.60946200324273
chr14	20255287	3.61284323024838
chr14	20255536	3.61304928152699
chr14	20256159	3.60652392237851
chr14	20262971	3.61662287554185
chr14	20263788	3.61783409761091
chr14	20275110	3.62197096380544
chr14	20278633	3.6265843738203
chr14	20287222	3.63947154634334
chr14	20288246	3.64006110389
chr14	20288728	3.64033861046959
chr14	20289645	3.64086656385855
chr14	20293457	3.64930160896125
chr14	20295287	3.65034206820666
chr14	20295872	3.65067467403101
chr14	20296426	3.65098965458946
chr14	20312208	3.65833979468224
chr14	20314006	3.65928969486598
chr14	20324170	3.66468843799112
chr14	20327556	3.66524404170702
chr14	20327969	3.66531181026422
chr14	20341332	3.67260896362503
chr14	20343173	3.67299830628876
chr14	20343429	3.67305244627893
chr14	20345130	3.67341218113553
chr14	20349972	3.67443618829348
chr14	20356022	3.67645546717531
chr14	20356256	3.67655992187751
chr14	20356700	3.67675811797911
chr14	20357806	3.67725182268264
chr14	20366389	3.6824051947537
chr14	20366650	3.68269204421202
chr14	20368874	3.68513630932808
chr14	20369542	3.68587046809495
chr14	20373003	3.68967424577781
chr14	20373548	3.69027322261605
chr14	20374805	3.69165471598425
chr14	20375730	3.69267132804916
chr14	20376224	3.69321425384383
chr14	20379043	3.6853622561824
chr14	20380804	3.68734484080752
chr14	20381934	3.68861702742102
chr14	20383870	3.69079663209691
chr14	20384108	3.69106457936595
chr14	20384658	3.69168378523978
chr14	20385853	3.69302915072928
chr14	20390015	3.69771485045089
chr14	20391914	3.69985279945889
chr14	20394383	3.69759980976886
chr14	20394911	3.71732864335482
chr14	20395518	3.71785818692845
chr14	20398532	3.7210426654006
chr14	20400592	3.72291474852577
chr14	20403486	3.72904691119203
chr14	20403814	3.73172514820132
chr14	20404581	3.73798797681756
chr14	20404722	3.73913929211728
chr14	20408094	3.72454295245142
chr14	20411152	3.75697222114632
chr14	20412169	3.77265844653301
chr14	20413265	3.8214016072413
chr14	20413368	3.81809613202301
chr14	20413630	3.82472542982729
chr14	20414432	3.8276647201839
chr14	20416141	3.82889062742426
chr14	20419803	3.83240098787617
chr14	20421490	3.83401813098986
chr14	20423390	3.83583945399877
chr14	20425060	3.83744030106449
chr14	20427487	3.83115161530081
chr14	20428905	3.84627927642466
chr14	20429517	3.87569552375604
chr14	20431017	3.8785734307527
chr14	20431323	3.87916052378002
chr14	20433462	3.88326441915726
chr14	20435619	3.88740284941846
chr14	20435747	3.8876484308155
chr14	20437356	3.89073546572059
chr14	20437886	3.87991246671292
chr14	20438701	3.91597627729391
chr14	20439305	3.89242740115267
chr14	20440194	3.96816032318672
chr14	20440565	3.97257018599762
chr14	20441313	3.9597231972347
chr14	20445364	3.97876670038265
chr14	20445837	3.97902522387656
chr14	20448546	3.98050585843259
chr14	20448799	3.98064413844096
chr14	20449506	3.98103055727859
chr14	20452091	3.97708463747498
chr14	20454990	3.98741480950101
chr14	20455138	3.98770012484233
chr14	20456275	3.98989204067396
chr14	20456995	3.99128006125335
chr14	20461879	4.00069546751691
chr14	20465456	4.00759123086759
chr14	20472356	4.02089309475346
chr14	20472447	4.02106852513224
chr14	20472467	4.02110708125945
chr14	20474292	4.02462532786694
chr14	20478773	3.98344257509636
chr14	20479109	4.03391722433914
chr14	20482510	4.03731171586469
chr14	20485383	4.0647736042057
chr14	20486851	4.05745939186883
chr14	20488285	4.16935562932405
chr14	20489607	4.17444570043351
chr14	20489674	4.16569294163565
chr14	20491608	4.21911038569939
chr14	20491851	4.17935010421355
chr14	20492303	4.22738627203212
chr14	20499485	4.25123187947199
chr14	20502534	4.2613551399961
chr14	20503625	4.26497746772054
chr14	20512571	4.23005771270688
chr14	20514954	4.23120297405005
chr14	20524728	4.32712435087231
chr14	20529062	4.33726222346417
chr14	20535294	4.34608158746473
chr14	20535566	4.34806104282079
chr14	20535878	4.35033159455275
chr14	20536419	4.35426867303668
chr14	20537948	4.37388474048383
chr14	20539898	4.40215015693551
chr14	20541313	4.403947745461
chr14	20550811	4.41601382024194
chr14	20552641	4.41231213999143
chr14	20555130	4.42981113852677
chr14	20556446	4.43702655184597
chr14	20556460	4.43710331156213
chr14	20556627	4.4380189453192
chr14	20558614	4.44891334217729
chr14	20559569	4.43969841416869
chr14	20559736	4.46593759359634
chr14	20564465	4.46846425943117
chr14	20568125	4.46978044561735
chr14	20571831	4.4711131740343
chr14	20575124	4.4770362935676
chr14	20578653	4.4763592892446
chr14	20581400	4.51356575737183
chr14	20582762	4.53320429860729
chr14	20582916	4.53635403727729
chr14	20582990	4.53685097296751
chr14	20583288	4.55324974510224
chr14	20584100	4.54065924848983
chr14	20585294	4.5433228473624
chr14	20590178	4.55421817139396
chr14	20590266	4.55441448353867
chr14	20592128	4.64516976871129
chr14	20592343	4.65346436041657
chr14	20592406	4.65589486868369
chr14	20601162	4.66343196936888
chr14	20602105	4.66643356321447
chr14	20603228	4.67000810180259
chr14	20609317	4.68174022080402
chr14	20609420	4.68191075979954
chr14	20610437	4.6835946254155
chr14	20612889	4.68765444693993
chr14	20613251	4.68825381700185
chr14	20613499	4.68866443516583
chr14	20613768	4.68910982341626
chr14	20614465	4.73265759157867
chr14	20617933	4.73683252764164
chr14	20619064	4.740973621564
chr14	20623205	4.75181510748404
chr14	20623231	4.75184680652795
chr14	20625574	4.75470337806189
chr14	20625792	4.75496916235315
chr14	20630507	4.75057234574169
chr14	20637090	4.83948132073327
chr14	20640272	4.84202759776424
chr14	20640750	4.84210405985507
chr14	20640982	4.84214117116276
chr14	20641512	4.84222595130532
chr14	20641567	4.84223474924464
chr14	20644516	4.84618421354253
chr14	20646035	4.87901883701385
chr14	20646403	4.88806695950123
chr14	20653634	4.88232970889409
chr14	20655664	4.89211073882992
chr14	20656875	4.91227884429543
chr14	20657679	4.91534284370001
chr14	20658247	4.91750746019478
chr14	20660177	4.95580035940743
chr14	20662473	4.95896921030369
chr14	20667290	4.96561744844274
chr14	20672842	4.96489722572991
chr14	20673375	4.96567463988059
chr14	20675175	4.96830005352269
chr14	20676896	4.97081024067717
chr14	20678425	4.98357990871256
chr14	20681771	4.98788023536169
chr14	20681910	4.98805888013283
chr14	20681949	4.98810900348588
chr14	20685140	4.99221012193697
chr14	20687234	4.99490136043167
chr14	20688032	4.99592696134799
